-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 08/01/2019 through 08/31/2019 
Location: Latitude  44.9591   Longitude -93.2878 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 273.48 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M
2019,8,1,14,713.16,0.69,0.12,38.09,327.65,43.23,1.14,5.85,27.85,56.62,98.79,205.4
2019,8,1,15,578.58,0.65,0.12,47.66,263.4,34.11,0.76,3.83,27.61,58.0,98.77,212.12
2019,8,1,16,411.03,0.59,0.12,58.07,187.0,23.33,0.4,1.95,27.23,61.25,98.77,214.23
2019,8,1,17,244.34,0.51,0.16,68.73,109.05,13.23,0.14,0.67,26.66,63.94,98.76,207.93
2019,8,1,18,100.27,0.41,0.16,79.24,43.6,5.36,0.02,0.1,24.62,77.75,98.74,189.6
2019,8,1,19,12.41,0.34,0.13,88.41,3.88,0.51,0.0,0.0,22.51,78.25,98.74,180.0
2019,8,1,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.25,80.31,98.76,182.07
2019,8,1,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.55,81.62,98.78,188.99
2019,8,1,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.08,82.94,98.79,194.38
2019,8,1,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.71,84.38,98.8,199.83
2019,8,2,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.52,85.5,98.82,206.72
2019,8,2,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.26,87.56,98.84,213.59
2019,8,2,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.94,90.44,98.85,217.57
2019,8,2,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.55,93.5,98.84,220.91
2019,8,2,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.18,96.75,98.85,228.68
2019,8,2,5,33.0,0.37,0.16,86.13,12.02,1.45,0.01,0.02,18.72,95.94,98.89,242.34
2019,8,2,6,155.2,0.48,0.17,75.98,65.58,7.41,0.04,0.2,20.23,90.56,98.9,252.23
2019,8,2,7,307.88,0.56,0.14,65.39,135.45,16.11,0.2,0.98,22.36,82.38,98.88,260.36
2019,8,2,8,470.71,0.62,0.15,54.78,210.92,26.3,0.49,2.42,24.48,72.25,98.85,269.24
2019,8,2,9,589.42,0.62,0.15,44.59,267.55,34.66,0.83,4.23,25.58,67.38,98.83,262.01
2019,8,2,10,770.48,0.72,0.15,35.53,349.85,45.59,1.24,6.3,26.61,63.19,98.8,166.7
2019,8,2,11,694.12,0.6,0.17,29.03,320.38,43.04,1.28,6.4,27.61,59.69,98.77,149.21
2019,8,2,12,638.14,0.54,0.16,27.13,289.73,39.58,1.2,5.95,28.35,57.75,98.75,187.95
2019,8,2,13,670.04,0.59,0.16,30.76,307.73,41.26,1.2,6.0,28.56,57.56,98.74,225.57
2019,8,2,14,547.3,0.53,0.17,38.3,250.08,33.82,0.9,4.7,28.38,58.31,98.73,244.23
2019,8,2,15,416.41,0.47,0.16,47.85,190.5,25.59,0.59,2.98,27.95,59.38,98.68,264.86
2019,8,2,16,349.91,0.5,0.16,58.26,157.75,20.07,0.34,1.7,27.55,61.38,98.64,273.16
2019,8,2,17,217.31,0.46,0.16,68.91,95.52,11.72,0.12,0.6,27.21,63.88,98.62,275.1
2019,8,2,18,84.55,0.35,0.16,79.43,36.02,4.48,0.02,0.1,26.1,68.31,98.61,279.46
2019,8,2,19,10.51,0.3,0.12,88.52,3.12,0.42,0.0,0.0,25.17,62.69,98.61,286.98
2019,8,2,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,24.91,58.94,98.64,303.49
2019,8,2,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,24.26,60.31,98.66,317.29
2019,8,2,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,23.44,63.0,98.67,321.42
2019,8,2,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.65,66.19,98.7,313.99
2019,8,3,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.61,71.56,98.71,302.92
2019,8,3,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.93,76.38,98.72,300.48
2019,8,3,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.24,82.38,98.74,305.01
2019,8,3,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.87,84.94,98.74,315.55
2019,8,3,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.62,86.19,98.75,329.21
2019,8,3,5,26.53,0.31,0.15,86.28,9.52,1.23,0.01,0.02,19.85,88.44,98.76,338.91
2019,8,3,6,131.12,0.41,0.16,76.14,56.38,6.59,0.04,0.17,21.41,84.69,98.79,346.79
2019,8,3,7,305.31,0.55,0.18,65.55,137.42,16.55,0.2,1.02,22.48,79.88,98.8,353.55
2019,8,3,8,441.65,0.58,0.17,54.95,199.48,25.34,0.47,2.35,24.07,75.88,98.78,354.51
2019,8,3,9,595.93,0.63,0.17,44.76,272.48,35.55,0.84,4.23,25.87,64.06,98.76,352.8
2019,8,3,10,768.94,0.72,0.17,35.73,352.15,46.6,1.27,6.4,26.99,57.5,98.71,355.53
2019,8,3,11,827.62,0.72,0.17,29.27,381.23,51.16,1.52,7.73,28.19,53.81,98.67,348.18
2019,8,3,12,816.44,0.7,0.18,27.39,375.23,50.53,1.52,7.75,29.0,51.69,98.62,333.43
2019,8,3,13,800.0,0.7,0.17,31.0,368.45,49.16,1.42,7.2,29.44,50.69,98.57,323.31
2019,8,3,14,738.03,0.71,0.17,38.52,339.33,44.38,1.16,5.83,29.57,50.5,98.53,312.71
2019,8,3,15,582.94,0.66,0.17,48.05,266.33,33.89,0.73,3.62,29.33,51.75,98.49,302.77
2019,8,3,16,419.78,0.61,0.18,58.45,190.5,23.19,0.37,1.85,28.81,54.56,98.46,295.64
2019,8,3,17,262.91,0.55,0.19,69.1,116.83,13.16,0.12,0.62,28.79,57.31,98.44,291.62
2019,8,3,18,100.79,0.42,0.18,79.62,43.45,4.84,0.02,0.08,27.33,64.31,98.43,290.77
2019,8,3,19,10.55,0.34,0.12,88.62,3.23,0.44,0.0,0.0,25.12,69.94,98.46,297.65
2019,8,3,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,23.97,72.69,98.51,301.65
2019,8,3,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.99,77.12,98.55,300.86
2019,8,3,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.23,80.19,98.58,300.87
2019,8,3,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.72,81.94,98.58,304.08
2019,8,4,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.41,82.62,98.56,311.55
2019,8,4,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.03,84.0,98.54,320.85
2019,8,4,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.76,85.12,98.53,322.85
2019,8,4,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.52,86.06,98.54,304.48
2019,8,4,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.65,90.06,98.55,281.0
2019,8,4,5,31.81,0.38,0.16,86.43,11.3,1.34,0.0,0.02,19.57,93.81,98.57,268.68
2019,8,4,6,175.25,0.56,0.19,76.3,74.17,7.84,0.04,0.2,21.53,87.62,98.59,258.74
2019,8,4,7,355.49,0.66,0.19,65.71,157.4,17.88,0.2,1.02,23.55,79.56,98.57,248.94
2019,8,4,8,532.25,0.7,0.18,55.11,239.02,29.24,0.52,2.52,25.88,69.0,98.54,243.33
2019,8,4,9,680.8,0.73,0.18,44.94,309.58,39.61,0.9,4.42,27.07,64.44,98.51,226.72
2019,8,4,10,792.91,0.74,0.18,35.95,361.48,47.59,1.27,6.35,27.9,62.06,98.45,213.26
2019,8,4,11,788.45,0.69,0.18,29.51,363.95,48.77,1.42,7.17,28.38,60.88,98.42,211.02
2019,8,4,12,790.97,0.67,0.17,27.66,364.8,48.45,1.45,7.25,28.95,59.31,98.37,214.49
2019,8,4,13,718.11,0.63,0.17,31.25,331.1,44.39,1.26,6.38,29.27,57.94,98.33,219.68
2019,8,4,14,700.47,0.68,0.16,38.74,323.15,42.08,1.08,5.45,29.24,58.0,98.29,223.21
2019,8,4,15,509.55,0.58,0.16,48.25,233.7,30.59,0.68,3.45,28.98,59.12,98.24,224.91
2019,8,4,16,358.13,0.52,0.16,58.64,162.75,20.98,0.35,1.73,28.49,61.31,98.21,225.0
2019,8,4,17,211.86,0.45,0.16,69.29,94.33,11.69,0.12,0.58,27.69,66.25,98.19,224.88
2019,8,4,18,83.18,0.36,0.16,79.82,36.42,4.34,0.02,0.08,25.97,78.31,98.19,226.74
2019,8,4,19,9.26,0.31,0.12,88.73,2.75,0.37,0.0,0.0,23.55,85.94,98.19,228.56
2019,8,4,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.96,87.75,98.2,226.61
2019,8,4,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.63,90.0,98.18,223.4
2019,8,4,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.36,92.06,98.16,223.11
2019,8,4,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.05,93.88,98.17,228.72
2019,8,5,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.63,95.69,98.15,230.5
2019,8,5,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.36,96.81,98.13,228.52
2019,8,5,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.03,97.94,98.12,231.47
2019,8,5,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.64,99.62,98.1,234.36
2019,8,5,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.09,100.0,98.07,227.08
2019,8,5,5,28.81,0.37,0.16,86.58,10.4,1.27,0.0,0.02,20.5,99.19,98.03,215.97
2019,8,5,6,158.9,0.52,0.18,76.47,68.73,7.53,0.04,0.2,22.02,92.75,98.0,207.73
2019,8,5,7,309.02,0.57,0.17,65.88,139.55,16.72,0.2,1.0,22.7,90.69,97.94,192.28
2019,8,5,8,451.67,0.6,0.16,55.27,206.3,25.91,0.48,2.35,23.75,85.94,97.87,195.81
2019,8,5,9,575.17,0.62,0.16,45.12,265.17,34.12,0.8,4.08,24.65,82.5,97.83,204.57
2019,8,5,10,555.1,0.52,0.16,36.15,257.4,35.24,0.96,4.9,25.61,80.12,97.82,219.52
2019,8,5,11,466.03,0.41,0.16,29.76,222.1,32.16,1.02,5.1,26.46,79.06,97.81,237.3
2019,8,5,12,389.67,0.34,0.17,27.92,188.85,26.41,0.78,3.9,26.91,78.94,97.77,251.29
2019,8,5,13,618.3,0.55,0.17,31.5,287.73,38.88,1.12,5.6,27.43,77.56,97.72,263.24
2019,8,5,14,553.8,0.54,0.17,38.97,258.7,34.68,0.91,4.7,27.76,75.5,97.67,274.88
2019,8,5,15,345.61,0.39,0.16,48.46,161.7,22.84,0.53,2.67,27.34,76.88,97.62,284.57
2019,8,5,16,216.52,0.32,0.16,58.84,99.3,14.28,0.27,1.33,25.96,85.06,97.62,300.94
2019,8,5,17,169.32,0.37,0.16,69.49,75.7,10.12,0.11,0.52,24.41,92.25,97.64,327.04
2019,8,5,18,50.44,0.22,0.14,80.03,23.77,3.05,0.01,0.05,23.3,93.5,97.69,346.45
2019,8,5,19,6.66,0.25,0.11,88.84,1.67,0.24,0.0,0.0,21.87,92.88,97.71,2.84
2019,8,5,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.46,92.88,97.76,2.69
2019,8,5,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.32,93.06,97.82,353.94
2019,8,5,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.42,91.88,97.84,342.7
2019,8,5,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.68,90.38,97.85,330.79
2019,8,6,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.14,89.62,97.86,321.65
2019,8,6,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.9,88.62,97.87,318.76
2019,8,6,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.73,88.12,97.89,319.53
2019,8,6,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.4,89.88,97.91,322.48
2019,8,6,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.23,91.56,97.93,326.65
2019,8,6,5,30.36,0.4,0.16,86.73,10.38,1.22,0.0,0.02,16.39,92.75,97.94,328.82
2019,8,6,6,175.22,0.57,0.19,76.63,73.3,7.7,0.04,0.17,18.23,87.31,97.95,328.74
2019,8,6,7,355.72,0.66,0.19,66.03,156.1,17.73,0.2,0.98,20.15,84.38,97.96,314.34
2019,8,6,8,536.31,0.71,0.19,55.44,239.45,29.38,0.5,2.5,23.32,70.56,97.95,325.03
2019,8,6,9,684.9,0.73,0.18,45.3,309.55,39.7,0.88,4.35,25.37,59.19,97.95,325.89
2019,8,6,10,798.3,0.75,0.17,36.37,362.25,47.73,1.24,6.23,26.44,55.25,97.95,309.65
2019,8,6,11,841.23,0.73,0.16,30.01,384.4,51.46,1.47,7.42,27.17,53.88,97.91,297.41
2019,8,6,12,830.88,0.71,0.16,28.2,379.52,50.55,1.47,7.45,27.62,53.31,97.87,289.05
2019,8,6,13,706.34,0.62,0.16,31.76,323.58,43.73,1.22,6.15,27.69,53.25,97.82,284.47
2019,8,6,14,696.09,0.68,0.16,39.2,319.12,42.0,1.05,5.23,27.79,53.5,97.76,281.04
2019,8,6,15,597.9,0.69,0.16,48.67,271.73,34.64,0.7,3.48,27.52,54.94,97.75,276.83
2019,8,6,16,457.88,0.67,0.17,59.04,205.98,24.95,0.37,1.85,26.69,59.0,97.77,273.07
2019,8,6,17,290.55,0.63,0.23,69.7,128.05,14.16,0.12,0.6,25.97,63.62,97.76,271.01
2019,8,6,18,109.95,0.49,0.19,80.23,47.1,5.1,0.02,0.08,24.14,77.25,97.72,267.56
2019,8,6,19,8.66,0.35,0.12,88.94,2.45,0.34,0.0,0.0,21.55,80.38,97.7,259.03
2019,8,6,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.59,80.31,97.72,247.11
2019,8,6,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.83,81.19,97.72,238.45
2019,8,6,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.43,81.81,97.72,235.43
2019,8,6,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.5,81.88,97.73,236.65
2019,8,7,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.4,85.44,97.72,238.3
2019,8,7,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.18,91.69,97.7,242.35
2019,8,7,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.84,97.88,97.68,252.46
2019,8,7,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.92,97.94,97.71,270.49
2019,8,7,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.33,93.69,97.68,290.04
2019,8,7,5,26.44,0.37,0.15,86.87,9.08,1.11,0.0,0.02,19.47,93.12,97.66,282.08
2019,8,7,6,159.6,0.53,0.19,76.8,67.08,7.25,0.03,0.15,20.37,89.88,97.63,255.86
2019,8,7,7,332.73,0.62,0.17,66.2,146.2,16.62,0.17,0.85,20.56,90.62,97.58,229.29
2019,8,7,8,510.96,0.69,0.17,55.61,228.12,27.7,0.45,2.23,21.45,86.06,97.59,237.43
2019,8,7,9,661.91,0.71,0.16,45.48,300.1,38.11,0.8,3.95,24.04,74.06,97.61,263.05
2019,8,7,10,770.41,0.73,0.15,36.58,351.83,46.1,1.15,5.7,25.8,68.0,97.61,267.02
2019,8,7,11,815.6,0.71,0.16,30.27,374.8,50.14,1.37,6.88,26.97,65.0,97.58,276.15
2019,8,7,12,814.08,0.7,0.16,28.48,374.15,50.48,1.41,7.08,27.73,61.75,97.55,288.1
2019,8,7,13,803.48,0.72,0.16,32.02,369.17,49.33,1.32,6.65,28.06,58.31,97.52,296.36
2019,8,7,14,728.97,0.71,0.16,39.45,333.7,43.6,1.05,5.2,27.98,56.38,97.51,301.4
2019,8,7,15,610.53,0.7,0.16,48.89,276.98,34.97,0.7,3.4,27.5,55.69,97.52,304.01
2019,8,7,16,445.39,0.66,0.16,59.25,199.55,24.04,0.34,1.75,26.66,56.69,97.54,306.71
2019,8,7,17,269.63,0.59,0.16,69.91,118.17,13.31,0.11,0.58,25.44,60.38,97.57,310.44
2019,8,7,18,95.43,0.44,0.17,80.45,41.12,4.77,0.02,0.08,23.51,67.81,97.61,315.17
2019,8,7,19,7.81,0.35,0.12,89.04,2.2,0.31,0.0,0.0,21.15,73.25,97.68,321.34
2019,8,7,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.9,74.31,97.74,326.94
2019,8,7,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.77,76.0,97.78,332.61
2019,8,7,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.59,78.75,97.83,337.49
2019,8,7,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.51,81.38,97.89,339.39
2019,8,8,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.57,83.31,97.94,337.41
2019,8,8,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.65,85.31,97.97,332.18
2019,8,8,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.83,87.19,98.01,321.12
2019,8,8,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.15,88.56,98.03,314.5
2019,8,8,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.55,89.25,98.06,313.7
2019,8,8,5,27.16,0.39,0.16,87.01,8.92,1.08,0.0,0.02,12.75,86.25,98.07,316.2
2019,8,8,6,167.59,0.56,0.19,76.98,67.8,7.22,0.03,0.15,14.76,76.19,98.08,315.41
2019,8,8,7,349.2,0.66,0.16,66.37,148.25,16.77,0.17,0.88,17.01,71.06,98.09,298.09
2019,8,8,8,545.85,0.73,0.18,55.78,238.15,29.1,0.48,2.38,19.99,54.0,98.08,305.38
2019,8,8,9,700.52,0.76,0.16,45.67,309.33,39.61,0.85,4.2,21.3,48.38,98.08,299.48
2019,8,8,10,818.35,0.77,0.16,36.8,362.62,47.76,1.21,6.02,22.14,46.69,98.07,297.63
2019,8,8,11,886.6,0.78,0.16,30.52,394.48,52.72,1.45,7.33,22.81,45.69,98.09,293.85
2019,8,8,12,908.64,0.78,0.16,28.76,405.15,54.58,1.54,7.8,23.32,45.12,98.09,291.15
2019,8,8,13,874.73,0.78,0.18,32.3,389.1,52.12,1.41,7.1,23.61,44.81,98.09,290.79
2019,8,8,14,785.83,0.77,0.17,39.69,349.27,45.92,1.12,5.55,23.64,44.94,98.07,294.0
2019,8,8,15,656.12,0.76,0.17,49.12,290.27,36.91,0.74,3.62,23.44,45.62,98.04,298.91
2019,8,8,16,492.61,0.73,0.2,59.47,215.83,25.97,0.38,1.9,22.95,47.12,98.02,303.77
2019,8,8,17,305.25,0.68,0.21,70.12,131.35,14.31,0.12,0.6,21.95,53.25,98.02,306.23
2019,8,8,18,117.36,0.55,0.23,80.67,48.4,4.88,0.02,0.08,19.58,67.75,98.05,306.38
2019,8,8,19,8.38,0.42,0.13,89.13,2.2,0.28,0.0,0.0,16.5,72.94,98.09,311.31
2019,8,8,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.48,72.75,98.13,319.35
2019,8,8,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.77,73.06,98.15,327.54
2019,8,8,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.08,74.38,98.17,333.87
2019,8,8,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.5,75.69,98.22,335.51
2019,8,9,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.03,76.38,98.26,332.37
2019,8,9,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.58,77.19,98.29,327.82
2019,8,9,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.17,77.75,98.32,324.08
2019,8,9,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.7,79.06,98.34,318.97
2019,8,9,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,11.27,80.81,98.37,320.17
2019,8,9,5,27.27,0.41,0.16,87.14,8.85,1.04,0.0,0.02,11.77,81.44,98.39,322.06
2019,8,9,6,150.91,0.52,0.17,77.15,63.75,7.09,0.03,0.15,14.68,70.56,98.43,316.35
2019,8,9,7,311.79,0.59,0.17,66.53,137.1,16.3,0.18,0.88,16.66,67.62,98.44,303.81
2019,8,9,8,442.91,0.59,0.16,55.95,196.45,25.35,0.45,2.17,19.81,58.5,98.41,308.36
2019,8,9,9,644.96,0.7,0.17,45.87,288.62,37.17,0.82,4.1,21.98,50.62,98.41,310.65
2019,8,9,10,780.97,0.74,0.17,37.02,349.55,45.95,1.17,5.9,23.09,48.62,98.39,287.06
2019,8,9,11,831.02,0.73,0.17,30.78,373.83,49.84,1.39,7.0,23.9,47.5,98.32,258.69
2019,8,9,12,847.48,0.73,0.17,29.05,382.12,51.34,1.46,7.38,24.32,46.81,98.29,250.33
2019,8,9,13,844.66,0.76,0.17,32.57,380.27,50.5,1.38,6.92,24.37,47.0,98.32,274.0
2019,8,9,14,717.23,0.7,0.17,39.94,323.38,42.22,1.05,5.3,24.21,48.0,98.33,291.22
2019,8,9,15,523.54,0.61,0.17,49.34,236.02,30.68,0.66,3.3,24.11,49.0,98.26,296.57
2019,8,9,16,307.28,0.46,0.16,59.69,140.02,18.34,0.3,1.48,23.82,51.62,98.21,295.96
2019,8,9,17,156.38,0.35,0.16,70.34,70.52,9.34,0.09,0.45,23.51,51.38,98.19,290.39
2019,8,9,18,35.66,0.17,0.16,80.89,15.83,2.13,0.01,0.02,22.23,63.31,98.19,283.54
2019,8,9,19,5.57,0.31,0.09,89.23,1.05,0.16,0.0,0.0,21.82,52.81,98.23,268.35
2019,8,9,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.23,53.75,98.28,242.8
2019,8,9,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.24,58.0,98.26,192.57
